image,mask,text,label,coord
/disk/SYZ/Pelvicdata/left_hip/source/left_hip_s0635.nii.gz,/disk/SYZ/Pelvicdata/left_hip/label/left_hip_s0635.nii.gz,"Anatomically, the left hemipelvis is comprised of three fused bones - the ilium, pubis, and ischium - which together form the left lateral pelvic wall.",1,"[-0.164,0.3392,0.2285]"
/disk/SYZ/Pelvicdata/left_hip/source/left_hip_s0636.nii.gz,/disk/SYZ/Pelvicdata/left_hip/label/left_hip_s0636.nii.gz,"On the left hip bone, the iliac part is wide, and its top edge makes up the iliac crest, an important anatomical reference point.",1,"[-0.3738,0.4336,-0.163]"
/disk/SYZ/Pelvicdata/left_hip/source/left_hip_s0637.nii.gz,/disk/SYZ/Pelvicdata/left_hip/label/left_hip_s0637.nii.gz,"The pubic portion of the left hip bone is situated anteriorly and forms part of the pubic symphysis, which connects the two pubic bones.",1,"[-0.2165,0.2689,0.3098]"
/disk/SYZ/Pelvicdata/left_hip/source/left_hip_s0639.nii.gz,/disk/SYZ/Pelvicdata/left_hip/label/left_hip_s0639.nii.gz,"Positioned posteriorly and inferiorly, the left ischial bone bears body weight through its tuberosity when sitting.",1,"[-0.2196,0.4168,0.2685]"
/disk/SYZ/Pelvicdata/left_hip/source/left_hip_s0644.nii.gz,/disk/SYZ/Pelvicdata/left_hip/label/left_hip_s0644.nii.gz,The left hip bone's lateral surface contains the acetabulum - a deep articular cavity that receives the femoral head to constitute the hip joint.,1,"[-0.2689,0.3107,0.2811]"
/disk/SYZ/Pelvicdata/left_hip/source/left_hip_s0646.nii.gz,/disk/SYZ/Pelvicdata/left_hip/label/left_hip_s0646.nii.gz,"Comprising contributions from the ilium, pubis and ischium, the left acetabulum demonstrates intricate structural complexity.",1,"[-0.2345,0.2871,0.4582]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0010.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0010.nii.gz,"The right hip bone is composed of the ilium, pubis, and ischium, forming a strong structure",2,"[0.5034,0.277,0.357]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0011.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0011.nii.gz,"The right hip bone is composed of the ilium, pubis, and ischium, forming the right lateral wall of the pelvis.",2,"[0.4804,0.3564,0.1781]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0012.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0012.nii.gz,"The iliac portion of the right hip bone is broad, with its upper edge forming the iliac crest, an important surface landmark.",2,"[0.5434,0.3397,0.2792]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0014.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0014.nii.gz,"The pubic portion of the right hip bone is located anteriorly and contributes to the pubic symphysis, connecting the two pubic bones.",2,"[0.5991,0.3534,0.0362]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0015.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0015.nii.gz,"The ischial portion of the right hip bone is located posteroinferiorly, with the ischial tuberosity serving as the weight-bearing site during sitting.",2,"[0.5431,0.2777,0.1006]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0016.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0016.nii.gz,"The acetabulum of the right hip bone is a deep socket on its lateral side, articulating with the femoral head to form the hip joint.",2,"[0.5129,0.29,-0.0392]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0019.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0019.nii.gz,"The acetabulum of the right hip bone is formed by the ilium, pubis, and ischium, featuring a complex anatomical structure.",2,"[0.5628,0.3113,0.2476]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0022.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0022.nii.gz,"The medial surface of the right hip bone is smooth and contributes to the wall of the pelvic cavity, providing support for the pelvic organs.",2,"[0.4855,0.331,0.2644]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0024.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0024.nii.gz,"The iliac wing of the right hip bone extends laterally, providing attachment sites for multiple muscles.",2,"[0.5373,0.3824,-0.4851]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0028.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0028.nii.gz,"The superior and inferior rami of the pubis form the main structure of the pubic portion of the right hip bone, contributing to pelvic stability.",2,"[0.4629,0.3161,0.2219]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0030.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0030.nii.gz,"The greater and lesser sciatic notches of the right hip bone are important anatomical landmarks, serving as passages for nerves and blood vessels.",2,"[0.5177,0.3975,0.2571]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0031.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0031.nii.gz,"The anterior superior iliac spine of the right hip bone is a prominent point on the anterior part of the iliac crest, an important surface landmark and muscle attachment site.",2,"[0.5709,0.3298,0.2306]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0034.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0034.nii.gz,"The right hip bone's pubic section is structurally defined by the superior and inferior pubic rami, which collectively contribute to pelvic stabilization.",2,"[0.4965,0.3316,0.2697]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0038.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0038.nii.gz,"The pubic symphysis surface of the right hip bone is a smooth articular surface, forming a fibrocartilaginous joint with the contralateral pubis.",2,"[0.5978,0.3165,0.1732]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0040.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0040.nii.gz,"The ischial tuberosity of the right hip bone is a prominent structure posteroinferiorly, serving as the main weight-bearing site during sitting.",2,"[0.4839,0.3546,0.3113]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0042.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0042.nii.gz,"The pubic symphysis surface of the right hip bone contributes to the anterior wall of the pelvis, providing support for the pelvic organs.",2,"[0.5365,0.3266,0.2716]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0045.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0045.nii.gz,"On axial CT sections, the acetabulum of the right hip bone appears as a cup-shaped structure, matching well with the femoral head.",2,"[0.5081,0.2821,0.2864]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0049.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0049.nii.gz,Coronal CT reconstructions show the anterior-posterior relationship between the iliac wing and the pubic symphysis of the right hip bone.,2,"[0.5659,0.3365,0.2916]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0052.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0052.nii.gz,Sagittal CT reconstructions clearly show the anterior and posterior walls of the acetabulum and the columnar structures of the right hip bone.,2,"[0.5365,0.2986,0.3178]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0053.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0053.nii.gz,"On CT, the articular surface of the acetabulum of the right hip bone is smooth, forming a good joint relationship with the femoral head.",2,"[0.6303,0.4309,0.3675]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0054.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0054.nii.gz,"On axial CT sections, the iliac wing of the right hip bone extends laterally, forming the lateral wall of the pelvis.",2,"[0.4482,0.3685,-0.4738]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0058.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0058.nii.gz,"On CT, the pubic symphysis surface of the right hip bone is smooth, forming a fibrocartilaginous joint with the contralateral pubis.",2,"[0.557,0.4008,0.8427]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0059.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0059.nii.gz,"CT shows the high density of the ischial tuberosity of the right hip bone, which is the weight-bearing site during sitting.",2,"[0.4552,0.2836,0.2641]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0065.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0065.nii.gz,"On CT, the anterior and posterior walls of the acetabulum of the right hip bone have different thicknesses, with the posterior wall being thicker and providing additional stability.",2,"[0.5915,0.272,0.2272]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0072.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0072.nii.gz,"CT shows the anatomical relationship between the ilium, pubis, and ischium of the right hip bone, with clear structures.",2,"[0.4863,0.2879,0.2587]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0075.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0075.nii.gz,"CT shows the smooth medial surface of the right hip bone, which extends into the pelvic cavity.",2,"[0.5131,0.2922,0.2084]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0076.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0076.nii.gz,"The right hip bone consists of the ilium, ischium, and pubis, which fuse to form the acetabulum.",2,"[0.5228,0.3297,0.2819]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0077.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0077.nii.gz,"The ilium is fan-shaped, forming the upper part of the right hip bone and contributing to the pelvic sidewall.",2,"[0.6242,0.3592,0.1312]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0078.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0078.nii.gz,"The right hip bone articulates with the sacrum via the auricular surface, with distinct joint space on CT.",2,"[0.5453,0.3017,-0.6078]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0086.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0086.nii.gz,"The auricular surface of the right hip bone articulates with the sacrum, with a clear joint space visible on CT.",2,"[0.5955,0.3194,0.2488]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0089.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0089.nii.gz,"The right hip bone is an irregular flat bone, with complete anatomical visualization on CT 3D reconstruction.",2,"[0.4803,0.3079,0.3302]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0090.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0090.nii.gz,"The right hip bone is a key component of the pelvis, formed by the fusion of the ilium, ischium, and pubis.",2,"[0.6164,0.3305,0.2176]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0091.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0091.nii.gz,"The right hip bone has an irregular shape and contributes to the anterior, lateral, and posterior walls of the pelvis.",2,"[0.5798,0.3459,0.356]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0095.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0095.nii.gz,"The upper part of the right hip bone is the ilium, while the lower part consists of the ischium and pubis.",2,"[0.5912,0.3471,0.3501]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0096.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0096.nii.gz,The pubic symphysis surface of the right hip bone forms part of the anterior pelvic wall and provides support for the pelvic organs.,2,"[0.5585,0.3156,0.0345]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0098.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0098.nii.gz,"On cross-sectional CT, the right hip's acetabular fossa presents as a concave articular surface maintaining anatomical harmony with the femoral head.",2,"[0.552,0.3273,0.2683]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0104.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0104.nii.gz,Coronal CT reconstructions reveal the anterior-posterior spatial relationship between the iliac wing and the pubic symphysis of the right hip bone.,2,"[0.6422,0.3,0.3818]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0108.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0108.nii.gz,"The anterior and posterior acetabular walls, along with the columnar structures of the right hip bone, are clearly visualized on sagittal CT reconstructions.",2,"[0.5555,0.359,0.2818]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0109.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0109.nii.gz,"On CT imaging, the articular surface of the right acetabulum is smooth and articulates well with the femoral head, forming a good joint relationship.",2,"[0.5224,0.2928,0.2448]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0117.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0117.nii.gz,The ischium of the right hip bone includes the ischial body and the ischial ramus.,2,"[0.6379,0.3655,0.0131]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0119.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0119.nii.gz,"Anatomically, the right hip bone's ischial portion comprises both the substantial body and the projecting ramus.",2,"[0.5727,0.3379,-0.0082]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0124.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0124.nii.gz,The ischial ramus of the right hip bone extends anteriorly to join the inferior pubic ramus.,2,"[0.5687,0.302,-0.0448]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0133.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0133.nii.gz,The pubis of the right hip bone includes the pubic body and the pubic ramus.,2,"[0.5738,0.3471,0.3405]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0137.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0137.nii.gz,The pubic body of the right hip bone connects with the left pubic body at the pubic symphysis.,2,"[0.5963,0.3832,0.3172]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0139.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0139.nii.gz,The superior pubic ramus of the right hip bone joins the ischial ramus to form the inferior boundary of the obturator foramen.,2,"[0.5158,0.3302,0.2564]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0141.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0141.nii.gz,The obturator foramen of the right hip bone is formed by the ischium and pubis and is triangular or oval in shape.,2,"[0.5535,0.3225,0.2606]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0143.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0143.nii.gz,The ilium of the right hip bone articulates with the sacrum via the sacroiliac joint.,2,"[0.4814,0.3046,0.2904]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0145.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0145.nii.gz,"The acetabulum of the right hip bone is located at the junction of the ilium, ischium, and pubis, forming the hip joint with the femoral head.",2,"[0.5509,0.4194,0.2676]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0147.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0147.nii.gz,The acetabulum of the right hip bone has a labrum that deepens the joint socket.,2,"[0.6264,0.3595,0.2748]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0150.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0150.nii.gz,"The acetabulum of the right hip bone has an acetabular notch below, which serves as a passage for blood vessels and nerves.",2,"[0.6306,0.2883,0.258]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0151.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0151.nii.gz,"Axial CT images show the fusion areas of the ilium, ischium, and pubis in the right hip bone.",2,"[0.5222,0.2959,0.165]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0153.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0153.nii.gz,Sagittal CT images demonstrate the morphology of the iliac crest and ischial tuberosity of the right hip bone.,2,"[0.5148,0.3253,0.153]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0157.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0157.nii.gz,Coronal CT images show the articular relationship between the acetabulum of the right hip bone and the femoral head.,2,"[0.5907,0.3377,0.3132]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0158.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0158.nii.gz,"On CT images, the iliac wing of the right hip bone appears as a fan-shaped high-density shadow.",2,"[0.5588,0.3194,0.1786]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0161.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0161.nii.gz,3D CT reconstruction clearly shows the overall morphology and bony landmarks of the right hip bone.,2,"[0.5555,0.3233,0.2318]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0163.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0163.nii.gz,"On CT images, the anterior superior iliac spine (ASIS) and posterior superior iliac spine (PSIS) of the right hip bone appear as prominent high-density projections.",2,"[0.6097,0.3747,0.4013]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0166.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0166.nii.gz,Axial CT images show the obturator foramen of the right hip bone as a low-density area surrounded by high-density cortical bone.,2,"[0.4045,0.3076,0.337]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0168.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0168.nii.gz,Sagittal CT images show the connection between the ischial ramus and pubic ramus of the right hip bone.,2,"[0.5263,0.2901,0.2759]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0171.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0171.nii.gz,"On CT images, the iliac fossa of the right hip bone appears as a concave low-density area.",2,"[0.5825,0.3559,0.8414]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0174.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0174.nii.gz,"On CT images, the ischial tuberosity of the right hip bone appears as a high-density projection.",2,"[0.5663,0.3023,0.234]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0178.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0178.nii.gz,Coronal CT images show the sacroiliac joint space of the right hip bone.,2,"[0.5855,0.3151,0.271]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0179.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0179.nii.gz,"On CT images, the overall morphology and bony landmarks of the right hip bone are clearly visible.",2,"[0.4964,0.3164,0.6861]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0182.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0182.nii.gz,3D CT reconstruction can show the spatial position of the right hip bone within the pelvis.,2,"[0.5167,0.3032,0.1199]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0183.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0183.nii.gz,"On CT images, the rim of the acetabulum of the right hip bone is smooth and appears as a high-density shadow.",2,"[0.5805,0.3493,0.2689]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0188.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0188.nii.gz,"Axial CT images show the three-dimensional spatial relationship between the ilium, ischium, and pubis of the right hip bone.",2,"[0.6386,0.3171,0.2772]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0190.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0190.nii.gz,"On CT images, the cortical bone around the obturator foramen of the right hip bone is clearly visible.",2,"[0.533,0.2825,0.1039]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0192.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0192.nii.gz,"The right hip bone is formed by the fusion of the ilium, ischium, and pubis, forming the main structure of the right pelvis.",2,"[0.5759,0.3302,0.3111]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0194.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0194.nii.gz,"The right hip bone connects to the sacrum via the sacroiliac joint, providing posterior support for the pelvic ring.",2,"[0.5653,0.2831,0.2335]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0196.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0196.nii.gz,"On axial CT, the right hip bone appears as a ""C-shaped"" structure surrounding the acetabulum.",2,"[0.6561,0.4073,-0.3206]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0204.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0204.nii.gz,"On coronal CT, the right hip bone has a ""heart-shaped"" outline formed by the ilium, ischium, and pubis.",2,"[0.5804,0.384,0.3269]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0206.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0206.nii.gz,"The right hip bone is situated inferior to the right lumbar vertebrae, forming the hip joint with the proximal femur.",2,"[0.4472,0.3093,0.2337]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0210.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0210.nii.gz,"The fusion of the ilium, ischium, and pubis creates the right hip bone, which constitutes the primary structural component of the right pelvis.",2,"[0.4486,0.3936,0.8141]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0212.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0212.nii.gz,"The right hip bone and sacrum together form the acetabulum, whose articular surface is a hemispherical socket matching the femoral head.",2,"[0.5938,0.2837,0.3082]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0216.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0216.nii.gz,"The right hip bone contributes to the obturator foramen, appearing as an oval structure on CT coronal views.",2,"[0.5113,0.3211,0.1698]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0218.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0218.nii.gz,"The right hip bone forms a stable biomechanical structure with the spine, right hip bone, and femur via the sacroiliac joint, pubic symphysis, and acetabulum.",2,"[0.5479,0.2917,0.1657]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0224.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0224.nii.gz,"The right hip bone is a paired structure with the left hip bone, forming the bony pelvis that supports the weight of the upper body.",2,"[0.6608,0.5632,-0.724]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0227.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0227.nii.gz,"The right ilium features a large, fan-shaped surface that provides attachment for major muscles involved in trunk stability and movement.",2,"[0.5832,0.3066,0.1681]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0228.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0228.nii.gz,"The right ischial tuberosity, a bony prominence of the ischium, serves as the primary site for hamstring muscle attachment.",2,"[0.5968,0.3575,0.2831]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0235.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0235.nii.gz,"The pubis of the right hip bone meets the left pubis at the pubic symphysis, forming a cartilaginous joint that absorbs impact forces.",2,"[0.5493,0.2868,-0.0014]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0238.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0238.nii.gz,"The right acetabulum forms a deep socket that articulates with the femoral head, ensuring hip stability during locomotion.",2,"[0.5445,0.2824,0.1948]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0239.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0239.nii.gz,"The iliac crest of the right hip bone runs along the superior margin of the ilium, acting as an important bony landmark in clinical examinations.",2,"[0.4968,0.291,0.2574]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0243.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0243.nii.gz,The posterior superior iliac spine of the right hip bone is easily palpable and aligns with the S2 vertebral level.,2,"[0.4815,0.3122,0.3097]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0244.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0244.nii.gz,"The right auricular surface of the ilium articulates with the sacrum, forming part of the sacroiliac joint that stabilizes the pelvis.",2,"[0.4976,0.3206,0.4036]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0248.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0248.nii.gz,The right greater sciatic notch allows the piriformis muscle and sciatic nerve to pass from the pelvis to the gluteal region.,2,"[0.5829,0.3328,0.2311]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0250.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0250.nii.gz,"The right obturator foramen is an oval opening covered by the obturator membrane, reducing skeletal weight while allowing neurovascular passage.",2,"[0.6006,0.3672,0.307]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0255.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0255.nii.gz,"The pectineal line of the right pubis serves as an attachment site for the pectineus muscle, aiding in adduction and flexion of the hip.",2,"[0.5776,0.3555,0.2429]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0257.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0257.nii.gz,"The right arcuate line defines the superior boundary of the pelvic inlet, an important landmark in determining fetal passage during childbirth.",2,"[0.5413,0.3295,0.2765]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0261.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0261.nii.gz,"The ischial spine of the right hip bone serves as an attachment for the sacrospinous ligament, converting the greater sciatic notch into a foramen.",2,"[0.5508,0.2708,0.273]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0287.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0287.nii.gz,"The right iliopectineal eminence provides continuity between the ilium and pubis, strengthening the anterior pelvic ring.",2,"[0.523,0.3351,0.9073]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0291.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0291.nii.gz,"The right iliac fossa provides a smooth surface for the iliacus muscle, which combines with the psoas major to enable hip flexion.",2,"[0.5561,0.3905,0.1694]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0293.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0293.nii.gz,"The right pubic tubercle is a small bony prominence that serves as an attachment for the inguinal ligament, supporting abdominal wall structures.",2,"[0.5382,0.2551,0.2546]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0298.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0298.nii.gz,"The sacropelvic part of the right ilium is designed for weight-bearing, providing articulation with the sacrum and assisting in load transfer.",2,"[0.5177,0.382,0.3825]"
